second,controller_type,active_phase,total_queue_cars,avg_wait_time_sec,vehicle_throughput_count,co2_emissions_kg,emergency_preemption_active
2904,RL_PPO_Dynamic,North-South,2,2.98,2,0.0016,0
2905,RL_PPO_Dynamic,North-South,0,2,4,0,0
2906,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
2907,RL_PPO_Dynamic,North-South,2,3.94,5,0.0016,0
2908,RL_PPO_Dynamic,North-South,5,9.16,2,0.004,0
2909,RL_PPO_Dynamic,North-South,1,2,4,0.0008,0
2910,RL_PPO_Dynamic,North-South,0,2,6,0,0
2911,RL_PPO_Dynamic,North-South,3,4,1,0.0024,0
2912,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
2913,RL_PPO_Dynamic,North-South,2,4.8,6,0.0016,0
2914,RL_PPO_Dynamic,North-South,2,2.77,6,0.0016,0
2915,RL_PPO_Dynamic,North-South,1,3.11,2,0.0008,0
2916,RL_PPO_Dynamic,North-South,3,5.55,2,0.0024,0
2917,RL_PPO_Dynamic,North-South,0,2,6,0,0
2918,RL_PPO_Dynamic,North-South,1,3.1,3,0.0008,0
2919,RL_PPO_Dynamic,North-South,0,2,5,0,0
2920,RL_PPO_Dynamic,North-South,2,4.8,4,0.0016,0
2921,RL_PPO_Dynamic,North-South,2,4.22,6,0.0016,0
2922,RL_PPO_Dynamic,North-South,3,4.79,4,0.0024,0
2923,RL_PPO_Dynamic,North-South,4,6.27,4,0.0032,0
2924,RL_PPO_Dynamic,North-South,3,5.65,6,0.0024,0
2925,RL_PPO_Dynamic,East-West,4,5.66,3,0.0032,0
2926,RL_PPO_Dynamic,East-West,2,2.82,5,0.0016,0
2927,RL_PPO_Dynamic,East-West,2,3.12,1,0.0016,0
2928,RL_PPO_Dynamic,East-West,1,2,2,0.0008,0
2929,RL_PPO_Dynamic,East-West,3,3.56,4,0.0024,0
2930,RL_PPO_Dynamic,East-West,1,2,4,0.0008,0
2931,RL_PPO_Dynamic,East-West,4,5.9,6,0.0032,0
2932,RL_PPO_Dynamic,East-West,0,2,2,0,0
2933,RL_PPO_Dynamic,East-West,0,2,1,0,0
2934,RL_PPO_Dynamic,East-West,2,2.42,3,0.0016,0
2935,RL_PPO_Dynamic,East-West,0,2,3,0,0
2936,RL_PPO_Dynamic,East-West,0,2,3,0,0
2937,RL_PPO_Dynamic,East-West,3,4.51,4,0.0024,0
2938,RL_PPO_Dynamic,East-West,0,2,6,0,0
2939,RL_PPO_Dynamic,East-West,0,2,3,0,0
2940,RL_PPO_Dynamic,East-West,2,2.6,3,0.0016,0
2941,RL_PPO_Dynamic,East-West,0,2,6,0,0
2942,RL_PPO_Dynamic,East-West,1,2,2,0.0008,0
2943,RL_PPO_Dynamic,East-West,0,2,4,0,0
2944,RL_PPO_Dynamic,East-West,1,2,5,0.0008,0
2945,RL_PPO_Dynamic,East-West,3,6.42,2,0.0024,0
2946,RL_PPO_Dynamic,East-West,3,4.09,6,0.0024,0
2947,RL_PPO_Dynamic,East-West,4,7.27,4,0.0032,0
2948,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
2949,RL_PPO_Dynamic,East-West,2,2.16,3,0.0016,0
2950,RL_PPO_Dynamic,East-West,4,7.41,3,0.0032,0
2951,RL_PPO_Dynamic,East-West,0,2,6,0,0
2952,RL_PPO_Dynamic,East-West,1,2,6,0.0008,0
2953,RL_PPO_Dynamic,East-West,1,2,6,0.0008,0
2954,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
2955,RL_PPO_Dynamic,East-West,2,4.28,2,0.0016,0
2956,RL_PPO_Dynamic,East-West,0,2,6,0,0
2957,RL_PPO_Dynamic,East-West,2,2.87,2,0.0016,0
2958,RL_PPO_Dynamic,East-West,1,2.56,3,0.0008,0
2959,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
2960,RL_PPO_Dynamic,East-West,1,2.53,2,0.0008,0
2961,RL_PPO_Dynamic,East-West,1,2.17,5,0.0008,0
2962,RL_PPO_Dynamic,East-West,0,2,2,0,0
2963,RL_PPO_Dynamic,East-West,0,2,5,0,0
2964,RL_PPO_Dynamic,East-West,0,2,3,0,0
2965,RL_PPO_Dynamic,East-West,3,3.77,2,0.0024,0
2966,RL_PPO_Dynamic,East-West,4,6.69,2,0.0032,0
2967,RL_PPO_Dynamic,East-West,3,5.62,1,0.0024,0
2968,RL_PPO_Dynamic,East-West,3,4.01,1,0.0024,0
2969,RL_PPO_Dynamic,East-West,4,5.53,6,0.0032,0
2970,RL_PPO_Dynamic,North-South,0,2,2,0,0
2971,RL_PPO_Dynamic,North-South,2,3.44,4,0.0016,0
2972,RL_PPO_Dynamic,North-South,0,2,4,0,0
2973,RL_PPO_Dynamic,North-South,0,2,2,0,0
2974,RL_PPO_Dynamic,North-South,5,8.24,1,0.004,0
2975,RL_PPO_Dynamic,North-South,0,2,6,0,0
2976,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
2977,RL_PPO_Dynamic,North-South,0,2,3,0,0
2978,RL_PPO_Dynamic,North-South,1,2.71,1,0.0008,0
2979,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
2980,RL_PPO_Dynamic,North-South,0,2,4,0,0
2981,RL_PPO_Dynamic,North-South,1,3.3,6,0.0008,0
2982,RL_PPO_Dynamic,North-South,1,2.42,5,0.0008,0
2983,RL_PPO_Dynamic,North-South,4,7.39,2,0.0032,0
2984,RL_PPO_Dynamic,North-South,3,5.37,5,0.0024,0
2985,RL_PPO_Dynamic,North-South,1,2.3,2,0.0008,0
2986,RL_PPO_Dynamic,North-South,2,4.23,2,0.0016,0
2987,RL_PPO_Dynamic,North-South,0,2,2,0,0
2988,RL_PPO_Dynamic,North-South,0,2,1,0,0
2989,RL_PPO_Dynamic,North-South,2,4.17,3,0.0016,0
2990,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
2991,RL_PPO_Dynamic,North-South,1,2,2,0.0008,0
2992,RL_PPO_Dynamic,North-South,1,2,3,0.0008,0
2993,RL_PPO_Dynamic,North-South,0,2,6,0,0
2994,RL_PPO_Dynamic,North-South,0,2,4,0,0
2995,RL_PPO_Dynamic,North-South,3,4.15,2,0.0024,0
2996,RL_PPO_Dynamic,North-South,1,2.96,3,0.0008,0
2997,RL_PPO_Dynamic,North-South,1,2.82,6,0.0008,0
2998,RL_PPO_Dynamic,North-South,6,9.91,4,0.0048,0
2999,RL_PPO_Dynamic,North-South,0,2,5,0,0
3000,RL_PPO_Dynamic,North-South,1,2.35,2,0.0008,0
3001,RL_PPO_Dynamic,North-South,0,2,4,0,0
3002,RL_PPO_Dynamic,North-South,3,3.51,6,0.0024,0
3003,RL_PPO_Dynamic,North-South,1,3.25,4,0.0008,0
3004,RL_PPO_Dynamic,North-South,0,2,6,0,0
3005,RL_PPO_Dynamic,North-South,1,3.26,2,0.0008,0
3006,RL_PPO_Dynamic,North-South,0,2,6,0,0
3007,RL_PPO_Dynamic,North-South,3,4.86,5,0.0024,0
3008,RL_PPO_Dynamic,North-South,0,2,6,0,0
3009,RL_PPO_Dynamic,North-South,4,5.03,2,0.0032,0
3010,RL_PPO_Dynamic,North-South,3,6.23,6,0.0024,0
3011,RL_PPO_Dynamic,North-South,1,2,2,0.0008,0
3012,RL_PPO_Dynamic,North-South,0,2,4,0,0
3013,RL_PPO_Dynamic,North-South,0,2,6,0,0
3014,RL_PPO_Dynamic,North-South,2,2.91,3,0.0016,0
3015,RL_PPO_Dynamic,East-West,1,2.6,1,0.0008,0
3016,RL_PPO_Dynamic,East-West,0,2,5,0,0
3017,RL_PPO_Dynamic,East-West,2,2.43,1,0.0016,0
3018,RL_PPO_Dynamic,East-West,1,3.15,4,0.0008,0
3019,RL_PPO_Dynamic,East-West,1,2.11,6,0.0008,0
3020,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3021,RL_PPO_Dynamic,East-West,1,2,5,0.0008,0
3022,RL_PPO_Dynamic,East-West,2,3.85,4,0.0016,0
3023,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
3024,RL_PPO_Dynamic,East-West,0,2,2,0,0
3025,RL_PPO_Dynamic,East-West,0,2,3,0,0
3026,RL_PPO_Dynamic,East-West,0,2,5,0,0
3027,RL_PPO_Dynamic,East-West,1,3.28,2,0.0008,0
3028,RL_PPO_Dynamic,East-West,2,3.7,3,0.0016,0
3029,RL_PPO_Dynamic,East-West,0,2,4,0,0
3030,RL_PPO_Dynamic,East-West,0,2,4,0,0
3031,RL_PPO_Dynamic,East-West,2,4.62,6,0.0016,0
3032,RL_PPO_Dynamic,East-West,2,4.87,4,0.0016,0
3033,RL_PPO_Dynamic,East-West,0,2,4,0,0
3034,RL_PPO_Dynamic,East-West,2,4.71,3,0.0016,0
3035,RL_PPO_Dynamic,East-West,0,2,4,0,0
3036,RL_PPO_Dynamic,East-West,3,5.87,4,0.0024,0
3037,RL_PPO_Dynamic,East-West,0,2,1,0,0
3038,RL_PPO_Dynamic,East-West,1,2.03,2,0.0008,0
3039,RL_PPO_Dynamic,East-West,0,2,4,0,0
3040,RL_PPO_Dynamic,East-West,1,3.14,5,0.0008,0
3041,RL_PPO_Dynamic,East-West,0,2,2,0,0
3042,RL_PPO_Dynamic,East-West,4,7.05,6,0.0032,0
3043,RL_PPO_Dynamic,East-West,1,3.2,1,0.0008,0
3044,RL_PPO_Dynamic,East-West,2,3.07,1,0.0016,0
3045,RL_PPO_Dynamic,East-West,0,2,6,0,0
3046,RL_PPO_Dynamic,East-West,3,5.7,3,0.0024,0
3047,RL_PPO_Dynamic,East-West,0,2,4,0,0
3048,RL_PPO_Dynamic,East-West,2,3.07,1,0.0016,0
3049,RL_PPO_Dynamic,East-West,0,2,1,0,0
3050,RL_PPO_Dynamic,East-West,3,3.95,5,0.0024,0
3051,RL_PPO_Dynamic,East-West,0,2,5,0,0
3052,RL_PPO_Dynamic,East-West,1,2,2,0.0008,0
3053,RL_PPO_Dynamic,East-West,2,4.05,4,0.0016,0
3054,RL_PPO_Dynamic,East-West,2,3.33,1,0.0016,0
3055,RL_PPO_Dynamic,East-West,3,4.68,5,0.0024,0
3056,RL_PPO_Dynamic,East-West,2,5,6,0.0016,0
3057,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3058,RL_PPO_Dynamic,East-West,5,8.41,4,0.004,0
3059,RL_PPO_Dynamic,East-West,0,2,1,0,0
3060,RL_PPO_Dynamic,North-South,1,2,3,0.0008,0
3061,RL_PPO_Dynamic,North-South,0,2,3,0,0
3062,RL_PPO_Dynamic,North-South,0,2,6,0,0
3063,RL_PPO_Dynamic,North-South,2,4.65,1,0.0016,0
3064,RL_PPO_Dynamic,North-South,1,2.64,2,0.0008,0
3065,RL_PPO_Dynamic,North-South,0,2,4,0,0
3066,RL_PPO_Dynamic,North-South,0,2,2,0,0
3067,RL_PPO_Dynamic,North-South,0,2,3,0,0
3068,RL_PPO_Dynamic,North-South,1,2.91,5,0.0008,0
3069,RL_PPO_Dynamic,North-South,0,2,4,0,0
3070,RL_PPO_Dynamic,North-South,0,2,5,0,0
3071,RL_PPO_Dynamic,North-South,1,2.96,6,0.0008,0
3072,RL_PPO_Dynamic,North-South,3,4.72,5,0.0024,0
3073,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
3074,RL_PPO_Dynamic,North-South,0,2,3,0,0
3075,RL_PPO_Dynamic,North-South,0,2,2,0,0
3076,RL_PPO_Dynamic,North-South,0,2,3,0,0
3077,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
3078,RL_PPO_Dynamic,North-South,0,2,5,0,0
3079,RL_PPO_Dynamic,North-South,1,2,4,0.0008,0
3080,RL_PPO_Dynamic,North-South,3,4.04,6,0.0024,0
3081,RL_PPO_Dynamic,North-South,0,2,4,0,0
3082,RL_PPO_Dynamic,North-South,0,2,2,0,0
3083,RL_PPO_Dynamic,North-South,1,3.39,6,0.0008,0
3084,RL_PPO_Dynamic,North-South,1,3.33,4,0.0008,0
3085,RL_PPO_Dynamic,North-South,2,2.39,4,0.0016,0
3086,RL_PPO_Dynamic,North-South,0,2,5,0,0
3087,RL_PPO_Dynamic,North-South,0,2,6,0,0
3088,RL_PPO_Dynamic,North-South,0,2,1,0,0
3089,RL_PPO_Dynamic,North-South,4,5.47,2,0.0032,0
3090,RL_PPO_Dynamic,North-South,2,4.62,5,0.0016,0
3091,RL_PPO_Dynamic,North-South,0,2,6,0,0
3092,RL_PPO_Dynamic,North-South,0,2,1,0,0
3093,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
3094,RL_PPO_Dynamic,North-South,2,2.02,6,0.0016,0
3095,RL_PPO_Dynamic,North-South,0,2,3,0,0
3096,RL_PPO_Dynamic,North-South,0,2,5,0,0
3097,RL_PPO_Dynamic,North-South,2,4.54,5,0.0016,0
3098,RL_PPO_Dynamic,North-South,3,5.75,1,0.0024,0
3099,RL_PPO_Dynamic,North-South,0,2,1,0,0
3100,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
3101,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
3102,RL_PPO_Dynamic,North-South,2,3.92,3,0.0016,0
3103,RL_PPO_Dynamic,North-South,0,2,4,0,0
3104,RL_PPO_Dynamic,North-South,2,3.38,5,0.0016,0
3105,RL_PPO_Dynamic,East-West,0,2,3,0,0
3106,RL_PPO_Dynamic,East-West,0,2,6,0,0
3107,RL_PPO_Dynamic,East-West,1,2.97,3,0.0008,0
3108,RL_PPO_Dynamic,East-West,0,2,1,0,0
3109,RL_PPO_Dynamic,East-West,0,2,5,0,0
3110,RL_PPO_Dynamic,East-West,1,2.91,3,0.0008,0
3111,RL_PPO_Dynamic,East-West,0,2,4,0,0
3112,RL_PPO_Dynamic,East-West,3,5.71,3,0.0024,0
3113,RL_PPO_Dynamic,East-West,0,2,2,0,0
3114,RL_PPO_Dynamic,East-West,2,3.12,6,0.0016,0
3115,RL_PPO_Dynamic,East-West,3,5.49,6,0.0024,0
3116,RL_PPO_Dynamic,East-West,1,2,2,0.0008,0
3117,RL_PPO_Dynamic,East-West,4,5.96,3,0.0032,0
3118,RL_PPO_Dynamic,East-West,0,2,3,0,0
3119,RL_PPO_Dynamic,East-West,3,6.18,2,0.0024,0
3120,RL_PPO_Dynamic,East-West,1,3.15,6,0.0008,0
3121,RL_PPO_Dynamic,East-West,0,2,4,0,0
3122,RL_PPO_Dynamic,East-West,0,2,6,0,0
3123,RL_PPO_Dynamic,East-West,3,4.12,4,0.0024,0
3124,RL_PPO_Dynamic,East-West,0,2,1,0,0
3125,RL_PPO_Dynamic,East-West,0,2,6,0,0
3126,RL_PPO_Dynamic,East-West,3,4.34,5,0.0024,0
3127,RL_PPO_Dynamic,East-West,1,2,5,0.0008,0
3128,RL_PPO_Dynamic,East-West,0,2,3,0,0
3129,RL_PPO_Dynamic,East-West,0,2,2,0,0
3130,RL_PPO_Dynamic,East-West,0,2,2,0,0
3131,RL_PPO_Dynamic,East-West,1,2.67,6,0.0008,0
3132,RL_PPO_Dynamic,East-West,3,6.44,3,0.0024,0
3133,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3134,RL_PPO_Dynamic,East-West,2,4.71,2,0.0016,0
3135,RL_PPO_Dynamic,East-West,0,2,4,0,0
3136,RL_PPO_Dynamic,East-West,1,2,5,0.0008,0
3137,RL_PPO_Dynamic,East-West,0,2,1,0,0
3138,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
3139,RL_PPO_Dynamic,East-West,0,2,3,0,0
3140,RL_PPO_Dynamic,East-West,0,2,5,0,0
3141,RL_PPO_Dynamic,East-West,0,2,3,0,0
3142,RL_PPO_Dynamic,East-West,2,2.61,4,0.0016,0
3143,RL_PPO_Dynamic,East-West,0,2,4,0,0
3144,RL_PPO_Dynamic,East-West,0,2,6,0,0
3145,RL_PPO_Dynamic,East-West,1,3.04,3,0.0008,0
3146,RL_PPO_Dynamic,East-West,1,2,2,0.0008,0
3147,RL_PPO_Dynamic,East-West,0,2,6,0,0
3148,RL_PPO_Dynamic,East-West,0,2,3,0,0
3149,RL_PPO_Dynamic,East-West,1,2.34,2,0.0008,0
3150,RL_PPO_Dynamic,North-South,0,2,3,0,0
3151,RL_PPO_Dynamic,North-South,0,2,5,0,0
3152,RL_PPO_Dynamic,North-South,0,2,1,0,0
3153,RL_PPO_Dynamic,North-South,0,2,6,0,0
3154,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
3155,RL_PPO_Dynamic,North-South,1,2,3,0.0008,0
3156,RL_PPO_Dynamic,North-South,0,2,1,0,0
3157,RL_PPO_Dynamic,North-South,0,2,2,0,0
3158,RL_PPO_Dynamic,North-South,2,4.72,6,0.0016,0
3159,RL_PPO_Dynamic,North-South,4,7.6,5,0.0032,0
3160,RL_PPO_Dynamic,North-South,0,2,2,0,0
3161,RL_PPO_Dynamic,North-South,0,2,6,0,0
3162,RL_PPO_Dynamic,North-South,0,2,2,0,0
3163,RL_PPO_Dynamic,North-South,0,2,5,0,0
3164,RL_PPO_Dynamic,North-South,0,2,4,0,0
3165,RL_PPO_Dynamic,North-South,3,6.29,6,0.0024,0
3166,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
3167,RL_PPO_Dynamic,North-South,0,2,3,0,0
3168,RL_PPO_Dynamic,North-South,1,2.71,5,0.0008,0
3169,RL_PPO_Dynamic,North-South,0,2,2,0,0
3170,RL_PPO_Dynamic,North-South,0,2,6,0,0
3171,RL_PPO_Dynamic,North-South,1,2.32,3,0.0008,0
3172,RL_PPO_Dynamic,North-South,2,3.73,3,0.0016,0
3173,RL_PPO_Dynamic,North-South,0,2,5,0,0
3174,RL_PPO_Dynamic,North-South,0,2,2,0,0
3175,RL_PPO_Dynamic,North-South,0,2,5,0,0
3176,RL_PPO_Dynamic,North-South,2,3.96,2,0.0016,0
3177,RL_PPO_Dynamic,North-South,2,4.23,2,0.0016,0
3178,RL_PPO_Dynamic,North-South,0,2,6,0,0
3179,RL_PPO_Dynamic,North-South,0,2,3,0,0
3180,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
3181,RL_PPO_Dynamic,North-South,2,3.32,3,0.0016,0
3182,RL_PPO_Dynamic,North-South,1,3.02,1,0.0008,0
3183,RL_PPO_Dynamic,North-South,3,5.38,1,0.0024,0
3184,RL_PPO_Dynamic,North-South,0,2,1,0,0
3185,RL_PPO_Dynamic,North-South,0,2,5,0,0
3186,RL_PPO_Dynamic,North-South,2,3.53,6,0.0016,0
3187,RL_PPO_Dynamic,North-South,1,2,2,0.0008,0
3188,RL_PPO_Dynamic,North-South,2,3.38,6,0.0016,0
3189,RL_PPO_Dynamic,North-South,1,2,2,0.0008,0
3190,RL_PPO_Dynamic,North-South,1,2.22,5,0.0008,0
3191,RL_PPO_Dynamic,North-South,0,2,5,0,0
3192,RL_PPO_Dynamic,North-South,0,2,3,0,0
3193,RL_PPO_Dynamic,North-South,0,2,1,0,0
3194,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
3195,RL_PPO_Dynamic,East-West,3,4.27,1,0.0024,0
3196,RL_PPO_Dynamic,East-West,2,4.26,5,0.0016,0
3197,RL_PPO_Dynamic,East-West,0,2,5,0,0
3198,RL_PPO_Dynamic,East-West,2,2.67,6,0.0016,0
3199,RL_PPO_Dynamic,East-West,0,2,2,0,0
3200,RL_PPO_Dynamic,East-West,1,2.74,2,0.0008,0
3201,RL_PPO_Dynamic,East-West,0,2,4,0,0
3202,RL_PPO_Dynamic,East-West,0,2,3,0,0
3203,RL_PPO_Dynamic,East-West,0,2,4,0,0
3204,RL_PPO_Dynamic,East-West,1,2,5,0.0008,0
3205,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3206,RL_PPO_Dynamic,East-West,0,2,1,0,0
3207,RL_PPO_Dynamic,East-West,0,2,3,0,0
3208,RL_PPO_Dynamic,East-West,0,2,3,0,0
3209,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
3210,RL_PPO_Dynamic,East-West,1,2,2,0.0008,0
3211,RL_PPO_Dynamic,East-West,2,4.04,2,0.0016,0
3212,RL_PPO_Dynamic,East-West,2,2.59,6,0.0016,0
3213,RL_PPO_Dynamic,East-West,1,2.11,5,0.0008,0
3214,RL_PPO_Dynamic,East-West,0,2,5,0,0
3215,RL_PPO_Dynamic,East-West,3,6.33,6,0.0024,0
3216,RL_PPO_Dynamic,East-West,1,3.2,1,0.0008,0
3217,RL_PPO_Dynamic,East-West,1,2.07,5,0.0008,0
3218,RL_PPO_Dynamic,East-West,1,2.27,6,0.0008,0
3219,RL_PPO_Dynamic,East-West,2,4.07,6,0.0016,0
3220,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
3221,RL_PPO_Dynamic,East-West,2,3.82,3,0.0016,0
3222,RL_PPO_Dynamic,East-West,0,2,5,0,0
3223,RL_PPO_Dynamic,East-West,2,4.76,3,0.0016,0
3224,RL_PPO_Dynamic,East-West,3,4.03,1,0.0024,0
3225,RL_PPO_Dynamic,East-West,0,2,6,0,0
3226,RL_PPO_Dynamic,East-West,0,2,3,0,0
3227,RL_PPO_Dynamic,East-West,2,4.69,6,0.0016,0
3228,RL_PPO_Dynamic,East-West,4,7.15,2,0.0032,0
3229,RL_PPO_Dynamic,East-West,2,4.33,5,0.0016,0
3230,RL_PPO_Dynamic,East-West,3,5.97,1,0.0024,0
3231,RL_PPO_Dynamic,East-West,0,2,3,0,0
3232,RL_PPO_Dynamic,East-West,0,2,6,0,0
3233,RL_PPO_Dynamic,East-West,1,2,3,0.0008,0
3234,RL_PPO_Dynamic,East-West,2,3.52,5,0.0016,0
3235,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3236,RL_PPO_Dynamic,East-West,3,4.74,2,0.0024,0
3237,RL_PPO_Dynamic,East-West,2,4.38,6,0.0016,0
3238,RL_PPO_Dynamic,East-West,1,2.85,6,0.0008,0
3239,RL_PPO_Dynamic,East-West,2,4.91,1,0.0016,0
3240,RL_PPO_Dynamic,North-South,1,2.92,2,0.0008,0
3241,RL_PPO_Dynamic,North-South,2,3.9,6,0.0016,0
3242,RL_PPO_Dynamic,North-South,0,2,4,0,0
3243,RL_PPO_Dynamic,North-South,2,3.98,2,0.0016,0
3244,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
3245,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
3246,RL_PPO_Dynamic,North-South,4,6.39,2,0.0032,0
3247,RL_PPO_Dynamic,North-South,2,4.15,4,0.0016,0
3248,RL_PPO_Dynamic,North-South,0,2,5,0,0
3249,RL_PPO_Dynamic,North-South,2,2.81,2,0.0016,0
3250,RL_PPO_Dynamic,North-South,0,2,1,0,0
3251,RL_PPO_Dynamic,North-South,2,2.95,1,0.0016,0
3252,RL_PPO_Dynamic,North-South,1,3.09,2,0.0008,0
3253,RL_PPO_Dynamic,North-South,2,3.96,4,0.0016,0
3254,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
3255,RL_PPO_Dynamic,North-South,2,3.92,4,0.0016,0
3256,RL_PPO_Dynamic,North-South,0,2,2,0,0
3257,RL_PPO_Dynamic,North-South,1,3.2,6,0.0008,0
3258,RL_PPO_Dynamic,North-South,0,2,6,0,0
3259,RL_PPO_Dynamic,North-South,3,5.37,1,0.0024,0
3260,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
3261,RL_PPO_Dynamic,North-South,0,2,6,0,0
3262,RL_PPO_Dynamic,North-South,4,7.64,3,0.0032,0
3263,RL_PPO_Dynamic,North-South,2,3.69,3,0.0016,0
3264,RL_PPO_Dynamic,North-South,4,8,6,0.0032,0
3265,RL_PPO_Dynamic,North-South,1,2,6,0.0008,0
3266,RL_PPO_Dynamic,North-South,3,5.06,1,0.0024,0
3267,RL_PPO_Dynamic,North-South,0,2,2,0,0
3268,RL_PPO_Dynamic,North-South,3,3.82,3,0.0024,0
3269,RL_PPO_Dynamic,North-South,4,7.57,3,0.0032,0
3270,RL_PPO_Dynamic,North-South,4,5.07,6,0.0032,0
3271,RL_PPO_Dynamic,North-South,0,2,1,0,0
3272,RL_PPO_Dynamic,North-South,0,2,6,0,0
3273,RL_PPO_Dynamic,North-South,5,7.72,1,0.004,0
3274,RL_PPO_Dynamic,North-South,3,5.11,2,0.0024,0
3275,RL_PPO_Dynamic,North-South,1,2,1,0.0008,0
3276,RL_PPO_Dynamic,North-South,0,2,3,0,0
3277,RL_PPO_Dynamic,North-South,3,4.44,4,0.0024,0
3278,RL_PPO_Dynamic,North-South,0,2,1,0,0
3279,RL_PPO_Dynamic,North-South,2,4.01,4,0.0016,0
3280,RL_PPO_Dynamic,North-South,1,2,5,0.0008,0
3281,RL_PPO_Dynamic,North-South,2,3.76,5,0.0016,0
3282,RL_PPO_Dynamic,North-South,1,2,4,0.0008,0
3283,RL_PPO_Dynamic,North-South,2,2.74,3,0.0016,0
3284,RL_PPO_Dynamic,North-South,0,2,6,0,0
3285,RL_PPO_Dynamic,East-West,3,4.84,5,0.0024,0
3286,RL_PPO_Dynamic,East-West,4,7.63,4,0.0032,0
3287,RL_PPO_Dynamic,East-West,2,2.02,5,0.0016,0
3288,RL_PPO_Dynamic,East-West,6,9.43,6,0.0048,0
3289,RL_PPO_Dynamic,East-West,3,4.45,3,0.0024,0
3290,RL_PPO_Dynamic,East-West,3,3.68,3,0.0024,0
3291,RL_PPO_Dynamic,East-West,4,5.1,5,0.0032,0
3292,RL_PPO_Dynamic,East-West,5,8.69,6,0.004,0
3293,RL_PPO_Dynamic,East-West,0,2,2,0,0
3294,RL_PPO_Dynamic,East-West,3,5.25,6,0.0024,0
3295,RL_PPO_Dynamic,East-West,6,9.98,6,0.0048,0
3296,RL_PPO_Dynamic,East-West,3,6.3,3,0.0024,0
3297,RL_PPO_Dynamic,East-West,0,2,3,0,0
3298,RL_PPO_Dynamic,East-West,0,2,5,0,0
3299,RL_PPO_Dynamic,East-West,4,7.83,1,0.0032,0
3300,RL_PPO_Dynamic,East-West,0,2,4,0,0
3301,RL_PPO_Dynamic,East-West,3,4.25,3,0.0024,0
3302,RL_PPO_Dynamic,East-West,0,2,6,0,0
3303,RL_PPO_Dynamic,East-West,4,7.36,1,0.0032,0
3304,RL_PPO_Dynamic,East-West,5,8.51,5,0.004,0
3305,RL_PPO_Dynamic,East-West,1,3.19,6,0.0008,0
3306,RL_PPO_Dynamic,East-West,0,2,1,0,0
3307,RL_PPO_Dynamic,East-West,1,2.04,3,0.0008,0
3308,RL_PPO_Dynamic,East-West,3,4.05,1,0.0024,0
3309,RL_PPO_Dynamic,East-West,1,3.03,6,0.0008,0
3310,RL_PPO_Dynamic,East-West,3,5.7,5,0.0024,0
3311,RL_PPO_Dynamic,East-West,0,2,4,0,0
3312,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3313,RL_PPO_Dynamic,East-West,7,10.93,4,0.0056,0
3314,RL_PPO_Dynamic,East-West,4,7.68,3,0.0032,0
3315,RL_PPO_Dynamic,East-West,1,3.02,6,0.0008,0
3316,RL_PPO_Dynamic,East-West,2,2.18,6,0.0016,0
3317,RL_PPO_Dynamic,East-West,3,4.51,4,0.0024,0
3318,RL_PPO_Dynamic,East-West,0,2,4,0,0
3319,RL_PPO_Dynamic,East-West,1,2,1,0.0008,0
3320,RL_PPO_Dynamic,East-West,2,4.05,1,0.0016,0
3321,RL_PPO_Dynamic,East-West,1,2,6,0.0008,0
3322,RL_PPO_Dynamic,East-West,4,6.81,5,0.0032,0
3323,RL_PPO_Dynamic,East-West,4,7.3,3,0.0032,0
3324,RL_PPO_Dynamic,East-West,3,4.43,1,0.0024,0
3325,RL_PPO_Dynamic,East-West,3,6.09,6,0.0024,0
3326,RL_PPO_Dynamic,East-West,1,2.41,1,0.0008,0
